Code SAP;Code 6 chiffres;Libellé;Libellé Long;Product Brand;Umbrella Brand;Sous-marque;Marque;Pôle;Cluster;Famille;Product Type;Source;Date de lancement;Date d'arrêt;Multi-affectation Usine;Usine 1;Usine 2;Usine 3;Pays Cial 1;Pays Cial 2;Pays Cial 3;Pays Cial 4;Atelier SAP;Sous_Atelier1 ;Transformable;Nature du stickage;Typologie du stickage;Type de copacking;Produit source;Commentaires2;CE 1;Facilité dégagement;Passage par CE;Délai transport Usine=>Base;Prévisionniste;Forecast Type;Unité de Besoin Cial;Incertit Prev;Code Spécifique ;Code canni 1;Code canni 2;Code canni 3;Code switch;Type Promo;Code produit de référence;Type palette;Nbre UV par caisse;Nbre caisses par couche;Nbre caisses par palette;Poids brut palette;Poids net caisse;Forecast Class;Forecast Unit;EAN 13;Nbre pots par UV;EAN canni
131481;131481;ACTIV4 PE FRAM OD;ACTIVIA FRT PEC FRAM 125X4 OD;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Lot;;Danone France;1-avr-2018;1-déc-2099;Non;Ferrières (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;OUI;Copacking d'ajustement;;;132576;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 LOT;N/A;;132576;;;;>>> Promo Lot;132576;Europe;6;9;216;712;3;N/A;N/A;3033491314810;4;
131482;131482;ACTIVIA 4 ANA OD;ACTIVIA FRT ANANAS 125X4 OD;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Lot;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;OUI;Copacking d'ajustement;;;132540;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 LOT;N/A;;132540;;;;>>> Promo Lot;132540;Europe;6;9;216;712;3;N/A;N/A;3033491314827;4;
131483;131483;ACTIVIA 4 FRAI OD;ACTIVIA FRT FRAISE 125X4 OD;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Lot;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;OUI;Copacking d'ajustement;;;132525;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 LOT;N/A;;132525;;;;>>> Promo Lot;132525;Europe;6;9;216;712;3;N/A;N/A;3033491314834;4;
131489;131489;ACTV8 FRK MFR OD;ACTIVIA AB FR MA KI 125X8 OD;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Lot;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;OUI;Copacking d'ajustement;;;132569;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_8 LOT;N/A;;132569;;;;>>> Promo Lot;132569;Europe;3;9;216;726;3;N/A;N/A;3033491314896;8;
131537;131537;ALPRO 500;ALPRO SOJA  AVOINE 500X1;TIERS ALPRO;TIERS;Alpro;TIERS;;;Tiers;;#N/A;2-janv-2018;1-déc-2099;Non;Wevelgem (BE); ;0;FR;;;;Outsourcing;;;;;;;;;;Non;N/A;Manon;;;N/A;;;;;;;Erreur;Europe;6;16;160;536;3;N/A;N/A;5411188124269;1;
131539;131539;ALPRO 500;ALPRO SOJA CERISE 500X1;TIERS ALPRO;TIERS;Alpro;TIERS;;;Tiers;;#N/A;2-janv-2018;1-déc-2099;Non;Wevelgem (BE); ;0;FR;;;;Outsourcing;;;;;;;;;;Non;N/A;Manon;;;N/A;;;;;;;Erreur;Europe;6;16;160;536;3;N/A;N/A;5411188111078;1;
131542;131542;ALPRO 500;ALPRO SOJA PECHE 500X1;TIERS ALPRO;TIERS;Alpro;TIERS;;;Tiers;;#N/A;2-janv-2018;1-déc-2099;Non;Wevelgem (BE); ;0;FR;;;;Outsourcing;;;;;;;;;;Non;N/A;Manon;;;N/A;;;;;;;Erreur;Europe;6;16;160;536;3;N/A;N/A;5411188512271;1;
131543;131543;ALPRO 125X4;ALPRO SOJA MYRTILLE CERISE 1254;TIERS ALPRO;TIERS;Alpro;TIERS;;;Tiers;;#N/A;2-janv-2018;1-déc-2099;Non;Wevelgem (BE); ;0;FR;;;;Outsourcing;;;;;;;;;;Non;N/A;Manon;;;N/A;;;;;;;Erreur;Europe;6;18;180;619;3;N/A;N/A;5411188106852;4;
131544;131544;ALPRO 125X4;ALPRO SOJA FRA RHU RAI POM 125X4;TIERS ALPRO;TIERS;Alpro;TIERS;;;Tiers;;#N/A;2-janv-2018;1-déc-2099;Non;Wevelgem (BE); ;0;FR;;;;Outsourcing;;;;;;;;;;Non;N/A;Manon;;;N/A;;;;;;;Erreur;Europe;6;18;180;619;3;N/A;N/A;5411188118640;4;
131545;131545;ALPRO 125X4;ALPRO SOJA MURE FRAB CRANB 125X4;TIERS ALPRO;TIERS;Alpro;TIERS;;;Tiers;;#N/A;2-janv-2018;1-déc-2099;Non;Wevelgem (BE); ;0;FR;;;;Outsourcing;;;;;;;;;;Non;N/A;Manon;;;N/A;;;;;;;Erreur;Europe;6;18;180;619;3;N/A;N/A;5411188119586;4;
131546;131546;ALPRO 125X4;ALPRO SOJA NATURE 125X4;TIERS ALPRO;TIERS;Alpro;TIERS;;;Tiers;;#N/A;2-janv-2018;1-déc-2099;Non;Wevelgem (BE); ;0;FR;;;;Outsourcing;;;;;;;;;;Non;N/A;Manon;;;N/A;;;;;;;Erreur;Europe;6;18;180;619;3;N/A;N/A;5411188104971;4;
131547;131547;ALPRO 125X4;ALPRO SOJA PECH ANA PASS 125X4;TIERS ALPRO;TIERS;Alpro;TIERS;;;Tiers;;#N/A;2-janv-2018;1-déc-2099;Non;Wevelgem (BE); ;0;FR;;;;Outsourcing;;;;;;;;;;Non;N/A;Manon;;;N/A;;;;;;;Erreur;Europe;6;18;180;619;3;N/A;N/A;5411188106876;4;
131594;131594;VELFRUIX 13+3 PAN;VELOUTE FRUIX PANACHE 125X13+3GT;VELOUTE AUX FRUITS;VELOUTE;Vel fruix en pots;VELOUTE;;;Lot;;Danone France;1-avr-2018;1-déc-2099;Oui;Villecomtal (FR);St Just(FR);F63 - KISS;FR;;;;Stirred yoghurt;Velouté;OUI;Copacking d'ajustement;;;120168;;;;Non;N/A;PE;;VELOUTE FRUIX 13+3;N/A;;;;;;>>> Promo Lot;0;Europe;3;9;108;732;6;N/A;N/A;3033491315947;16;
131597;131597;FRUIX 16 PX CHOC;VELOUTE FRUIX 125X16 PX CHOC;VELOUTE AUX FRUITS;VELOUTE;Vel fruix en pots;VELOUTE;;;Lot;;Danone France;1-juil-2015;1-déc-2099;Oui;Villecomtal (FR);St Just(FR);F63 - KISS;FR;;;;Stirred yoghurt;Velouté;OUI;Copacking d'ajustement;;;120168;;;;Non;N/A;PE;;VELOUTE FRUIX 16 PX CHOC;N/A;;;;;;>>> Promo Lot;0;Europe;3;9;108;732;6;N/A;N/A;3033491315978;16;
131598;131598;VEL NAT 13+3;VELOUTE NATURE 125X13+3 GT;VELOUTE NATURE;VELOUTE;Vel nature;VELOUTE;;;Lot;;Danone France;1-avr-2018;1-déc-2099;Non;St Just (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;Velouté;OUI;Copacking d'ajustement;;;120174;;;;Non;N/A;PE;;VELOUTE NATURE 13+3;N/A;;;;;;>>> Promo Lot;0;Europe;3;9;108;732;6;N/A;N/A;3033491315985;16;
131612;131612;DANONE NAT 13+3;DANONE FERME NATURE 125X13+3 GT;DANONE SET PLAIN;DANONE;Danone Nature Caillé;DANONE;;;Lot;;Danone France;1-avr-2018;1-déc-2099;Non;Bailleul (FR); ;F63 - KISS;FR;;;;Set yoghurt;2 PPN;OUI;Copacking d'ajustement;;;120163;;;;Non;N/A;PE;;DANONE X13+3 GT;N/A;;120163;;;;>>> Promo Lot;120163;Europe;3;9;108;746;6;N/A;N/A;3033491316128;16;
131613;131613;DEC 13+3;REC CREMEUSE PANAC 125X13+3GT;RECETTE CREMEUSE AUX FRUITS;RECETTE CREMEUSE;Rec x16;REC;;;Lot;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;Recette cremeuse;OUI;Copacking d'ajustement;;;101007;;;;Non;N/A;Nicolas;;>>REC_FRUITS_16 LOT;N/A;;131613;;;;>>> Promo Lot;131613;Europe;3;9;108;725;6;N/A;N/A;3033491316135;16;
131618;131618;2V 50X12 FF FRTS;2 VACHES PTITS MIAMS FRTS 50X12;L2V ENFANTS FRUITS;LES 2 VACHES;Stony Field Yoghourt;STONY FIELD;;;FdR;;Sous-traitants français;1-nov-2017;31-déc-2017;Non;Mlc (FR); ;0;FR;;;;IMPORT;MLC;OUI;Copacking de production;;;107431;;;;Non;N/A;Luc;;;N/A;;;;;;>>> Promo Hors Lot;131618;Bleue;4;20;240;674;2,4;N/A;N/A;3661344074316;12;
131668;131668;YOOTHIEASS 250X1;DANONE YOOTHIE CASSIS MYRT 250X1;YOOTHIE;DANONE;Danone à boire;DANONE;;;Inno;;Sous-traitants français;1-mars-2018;1-déc-2099;Non;Andros (FR); ;;FR;BE;;;IMPORT;L2V DR;NON;;;;;;CE Lesquin;;Oui;N/A;PE;;YOOTHIEASS 250X1;N/A;;;;;;;Erreur;Europe;6;43;387;684;1,5;N/A;N/A;3033491316685;1;
131669;131669;YOOTHIEMANG 250X1;DANONE YOOTHIE MANGUE PASS 250X1;YOOTHIE;DANONE;Danone à boire;DANONE;;;Inno;;Sous-traitants français;1-mars-2018;1-déc-2099;Non;Andros (FR); ;;FR;BE;;;IMPORT;L2V DR;NON;;;;;;CE Lesquin;;Oui;N/A;PE;;YOOTHIEMANG 250X1;N/A;;;;;;;Erreur;Europe;6;43;387;684;1,5;N/A;N/A;3033491316692;1;
131670;131670;YOOTHIEFRAMB250X1;DANONE YOOTHIE FRAMBOISE 250X1;YOOTHIE;DANONE;Danone à boire;DANONE;;;Inno;;Sous-traitants français;1-mars-2018;1-déc-2099;Non;Andros (FR); ;;FR;BE;;;IMPORT;L2V DR;NON;;;;;;CE Lesquin;;Oui;N/A;PE;;YOOTHIEFRAMB250X1;N/A;;;;;;;Erreur;Europe;6;43;387;684;1,5;N/A;N/A;3033491316708;1;
131851;131851;DANET4 CHOC RO;DANETTE CHOCOLATE SF 125X4 ES;DANETTE CRÈME;DANETTE;Export;EXPORT;;;Semi Fini;;Danone France;15-déc-2017;1-déc-2099;Oui;Bailleul (FR);St Just (FR);;;;;;;;;;;;;;;;Non;N/A;Export;;;N/A;;;;;;;Erreur;Europe;8;8;128;574;4;N/A;N/A;8410500010621;4;
132234;132234;DANET4 CHOCO CACAH;DANETTE CHOCO CACAHUETES 125X4;DANETTE CREME DESSERT;DANETTE;Danette x4 std et spec;DANETTE;Small Format;8;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;St Just (FR); ;F73;FR;;;;Dessert;3 - FDR 4;NON;;;;;;;;Non;N/A;Manon;;>>DANET_C. DESSERT_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132234;Europe;8;8;128;574;4;N/A;N/A;3033491322341;4;
132235;132235;DANET4 CHO CA PC;DANET CHOCO CACAHUETES 125X4 PC;DANETTE CREME DESSERT;DANETTE;Danette x4 std et spec;DANETTE;Small Format;8;Lot;;Danone France;1-avr-2018;1-déc-2099;Non;St Just (FR); ;F73;FR;;;;Dessert;3 - LOT 4;OUI;Copacking d'ajustement;;;132234;;;;Non;N/A;Manon;;>>DANET_C. DESSERT_4 LOT;N/A;;132234;;;;>>> Promo Lot;132234;Europe;8;8;128;574;4;N/A;N/A;3033491322358;4;
132236;132236;DANET4 CARA SALE;DANETTE CARAMEL SALE 125X4;DANETTE CREME DESSERT;DANETTE;Danette x4 std et spec;DANETTE;Small Format;8;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;St Just (FR); ;F73;FR;;;;Dessert;3 - FDR 4;NON;;;;;;;;Non;N/A;Manon;;>>DANET_C. DESSERT_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132236;Europe;8;8;128;574;4;N/A;N/A;3033491322365;4;
132239;132239;DAN4 CARA SALE PC;DANET CARAMEL SALE 125X4 PCHOC;DANETTE CREME DESSERT;DANETTE;Danette x4 std et spec;DANETTE;Small Format;8;Lot;;Danone France;1-avr-2018;1-déc-2099;Non;St Just (FR); ;F73;FR;;;;Dessert;3 - LOT 4;OUI;Copacking d'ajustement;;;132236;;;;Non;N/A;Manon;;>>DANET_C. DESSERT_4 LOT;N/A;;132236;;;;>>> Promo Lot;132236;Europe;8;8;128;574;4;N/A;N/A;3033491322396;4;
132258;132258;DEF AFH 8;DANONE YOG FRUIT 125GX8 AFH;DANONE STIRRED FRUIT;DANONE;CHD scolaire;CHD;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;Danone aux fruits;NON;;;;;;;;Non;N/A;PE;;;N/A;;;;;;;Erreur;Europe;6;9;108;725;6;N/A;N/A;3033491322587;8;
132259;132259;DAO1 CE NE RA MA;DANAO PS CER NEC RAI MA 1L 8183;TIERS DANAO;TIERS;Tiers CCLF;TIERS;;;Tiers;;Sous-traitants français;1-mars-2018;1-déc-2099;Non;Lsdh (FR); ;0;FR;;;;Outsourcing;;;;;;;;;;Non;N/A;Manon;;;N/A;;;;;;;Erreur;Europe;6;24;120;818;6,258;N/A;N/A;3182280081836;1;
132260;132260;DAO2 CE NE RA MA;DANAO PS CER NEC RAI MA 2L 8184;TIERS DANAO;TIERS;Tiers CCLF;TIERS;;;Tiers;;Sous-traitants français;1-mars-2018;1-déc-2099;Non;Lsdh (FR); ;0;FR;;;;Outsourcing;;;;;;;;;;Non;N/A;Manon;;;N/A;;;;;;;Erreur;Europe;6;13;65;913;12,576;N/A;N/A;3182280081843;2;
132261;132261;DAO1 FR RH PO MI;DANAO PS FR RH PO MI  1L 8185;TIERS DANAO;TIERS;Tiers CCLF;TIERS;;;Tiers;;Sous-traitants français;1-mars-2018;1-déc-2099;Non;Lsdh (FR); ;0;FR;;;;Outsourcing;;;;;;;;;;Non;N/A;Manon;;;N/A;;;;;;;Erreur;Europe;6;24;120;818;6,258;N/A;N/A;3182280081850;1;
132262;132262;DAO2 FR RH PO MI;DANAO PS FR RH PO MI  2L 8186;TIERS DANAO;TIERS;Tiers CCLF;TIERS;;;Tiers;;Sous-traitants français;1-mars-2018;1-déc-2099;Non;Lsdh (FR); ;0;FR;;;;Outsourcing;;;;;;;;;;Non;N/A;Manon;;;N/A;;;;;;;Erreur;Europe;6;13;65;913;12,576;N/A;N/A;3182280081867;2;
132453;132453;ACTIV13+3 VAN OD;ACTIVIA SAV VAN 125X12 PLUS 4 GT;ACTIVIA YOGHURT FLAVOURS;ACTIVIA;Activia aro ;ACTIVIA;;;Lot;;Danone France;1-juil-2018;1-déc-2099;Non;Bailleul (FR); ;F63 - KISS;FR;;;;Set yoghurt;4 ACTIVIA ARO GF;OUI;Copacking d'ajustement;;;113994;;;;Non;N/A;Jérôme;;>>ACTIVIA_ARO_16 LOT;N/A;;135095;;;;>>> Promo Lot;135095;Europe;3;9;108;720;6;N/A;N/A;3033491324536;16;
132455;132455;ACTIV4 PASSION OD;ACTIVIA SAV PASSION 125X4 OD;ACTIVIA YOGHURT FLAVOURS;ACTIVIA;Activia aro ;ACTIVIA;;;Lot;;Danone France;1-juil-2018;1-déc-2099;Non;Bailleul (FR); ;F63 - KISS;FR;;;;Set yoghurt;5 ACTIVIA X4;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_ARO_4 LOT;N/A;;135097;;;;>>> Promo Lot;135097;Europe;6;9;216;713;3;N/A;N/A;3033491324550;4;
132456;132456;ACTIV4 ROIGES OD;ACTIVIA SAV FRT ROUGES 125X4 OD;ACTIVIA YOGHURT FLAVOURS;ACTIVIA;Activia aro ;ACTIVIA;;;Lot;;Danone France;1-juil-2018;1-déc-2099;Non;Bailleul (FR); ;F63 - KISS;FR;;;;Set yoghurt;5 ACTIVIA X4;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_ARO_4 LOT;N/A;;135098;;;;>>> Promo Lot;135098;Europe;6;9;216;713;3;N/A;N/A;3033491324567;4;
132457;132457;ACTIV4 COCO OD;ACTIVIA SAV COCO 125X4 OD;ACTIVIA YOGHURT FLAVOURS;ACTIVIA;Activia aro ;ACTIVIA;;;Lot;;Danone France;1-juil-2018;1-déc-2099;Non;Bailleul (FR); ;F63 - KISS;FR;;;;Set yoghurt;5 ACTIVIA X4;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_ARO_4 LOT;N/A;;135086;;;;>>> Promo Lot;135086;Europe;6;9;216;713;3;N/A;N/A;3033491324574;4;
132458;132458;ACTIV4 CIT OD;ACTIVIA SAV CITRON 125X4 OD;ACTIVIA YOGHURT FLAVOURS;ACTIVIA;Activia aro ;ACTIVIA;;;Lot;;Danone France;1-juil-2018;1-déc-2099;Non;Bailleul (FR); ;F63 - KISS;FR;;;;Set yoghurt;5 ACTIVIA X4;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_ARO_4 LOT;N/A;;135079;;;;>>> Promo Lot;135079;Europe;6;9;216;713;3;N/A;N/A;3033491324581;4;
132459;132459;ACTIV4 VAN OD;ACTIVIA SAV VANILLE 125X4 OD;ACTIVIA YOGHURT FLAVOURS;ACTIVIA;Activia aro ;ACTIVIA;;;Lot;;Danone France;1-juil-2018;1-déc-2099;Non;Bailleul (FR); ;F63 - KISS;FR;;;;Set yoghurt;5 ACTIVIA X4;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_ARO_4 LOT;N/A;;135108;;;;>>> Promo Lot;135108;Europe;6;9;216;713;3;N/A;N/A;3033491324598;4;
132491;132491;ACTIV4 FRAMB OD;ACTIVIA SAV FRAMB 125X4 OD;ACTIVIA YOGHURT FLAVOURS;ACTIVIA;Activia aro ;ACTIVIA;;;Lot;;Danone France;1-juil-2018;1-déc-2099;Non;Bailleul (FR); ;F63 - KISS;FR;;;;Set yoghurt;5 ACTIVIA X4;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_ARO_4 LOT;N/A;;135094;;;;>>> Promo Lot;135094;Europe;6;9;216;713;3;N/A;N/A;3033491324918;4;
132499;132499;ACTIV NAT 8+8;ACTIVIA NATURE 125X8+8GT;ACTIVIA YOGHURT NATURE;ACTIVIA;Activia bl ferme;ACTIVIA;;;Lot;;Danone France;1-sept-2018;1-déc-2099;Non;Bailleul (FR); ;;;;;;;;;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_NATURE_16 LOT;N/A;;113981;;;;>>> Promo Lot;113981;Europe;3;9;108;719;6;N/A;N/A;3033491324994;16;
132522;132522;ACTIVIA12 PANACHE;ACTIVIA FRT PANACHE 125X12;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_12 FDR;N/A;;;;;;>>> Promo Hors Lot;132522;Europe;4;9;108;719;6;N/A;N/A;3033491325229;12;
132523;132523;ACTIVIA16 PANACHE;ACTIVIA FRT PANACHE 125X16;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_16 FDR;N/A;;;;;;>>> Promo Hors Lot;132523;Europe;3;9;108;720;6;N/A;N/A;3033491325236;16;
132524;132524;ACTIVIA 4 CERISE;ACTIVIA FRT CERISE 125X4;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132524;Europe;6;9;216;712;3;N/A;N/A;3033491325243;4;
132525;132525;ACTIVIA 4 FRAISE;ACTIVIA FRT FRAISE 125X4;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132525;Europe;6;9;216;712;3;N/A;N/A;3033491325250;4;
132526;132526;ACTIVIA 4 FIGUE;ACTIVIA FRT FIGUE 125X4;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Ferrières (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132526;Europe;6;9;216;712;3;N/A;N/A;3033491325267;4;
132535;132535;ACTIV4 MÛRE FRAMB;ACTIVIA FRT MURES FRAMB 125X4;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132535;Europe;6;9;216;712;3;N/A;N/A;3033491325359;4;
132536;132536;ACTIVIA4 PRUNEAUX;ACTIVIA FRT PRUNEAU 125X4;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132536;Europe;6;9;216;712;3;N/A;N/A;3033491325366;4;
132537;132537;ACTIVIA 4 ABRICOT;ACTIVIA FRT ABRICOT 125X4;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132537;Europe;6;9;216;712;3;N/A;N/A;3033491325373;4;
132539;132539;ACTIV 4 RHUBARBE;ACTIVIA FRT RHUBARBE 125X4;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Ferrières (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132539;Europe;6;9;216;712;3;N/A;N/A;3033491325397;4;
132540;132540;ACTIVIA 4 ANANAS;ACTIVIA FRT ANANAS 125X4;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132540;Europe;6;9;216;712;3;N/A;N/A;3033491325403;4;
132551;132551;ACTIV 4 MANGUE;ACTIVIA FRT MANGUE 125X4;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132551;Europe;6;9;216;712;3;N/A;N/A;3033491325519;4;
132568;132568;ACTIVIA 4 KIWI;ACTIVIA FRT KIWI 125X4;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132568;Europe;6;9;216;712;3;N/A;N/A;3033491325687;4;
132569;132569;ACTV8 A FR K M FR;ACTIVIA AB FR MA KI 125X8;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_8 FDR;N/A;;;;;;>>> Promo Hors Lot;132569;Europe;3;9;216;726;3;N/A;N/A;3033491325694;8;
132570;132570;ACTV8 M FI P R FR;ACTIVIA ANAN RHUB FIG PRU 125X8;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_8 FDR;N/A;;;;;;>>> Promo Hors Lot;132570;Europe;3;9;216;726;3;N/A;N/A;3033491325700;8;
132572;132572;ACTIVIA 4 POIRE;ACTIVIA FRT POIRE 125X4;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_4 FDR;N/A;;;;;;>>> Promo Hors Lot;132572;Europe;6;9;216;712;3;N/A;N/A;3033491325724;4;
132573;132573;ACTV8 FRTS VERGER;ACTIVIA ABR POI FIG MUR 125X8;ACTIVIA YOGHURT FRUITS;ACTIVIA;Activia fruits;ACTIVIA;;;Inno;;Danone France;1-avr-2018;1-déc-2099;Non;Villecomtal (FR); ;F63 - KISS;FR;;;;Stirred yoghurt;5 ACTIVIA;NON;;;;;;;;Non;N/A;Jérôme;;>>ACTIVIA_FRUITS_8 FDR;N/A;;;;;;>>> Promo Hors Lot;132573;Europe;3;9;216;726;3;N/A;N/A;3033491325731;8;
